,name,x1,x2,y1,y2,classname,newFilename
747,00809_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00809_Mask_Mouth_Chin.jpg
856,3841.png,293,55,500,336,face_with_mask,2933841.png
823,00888_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00888_Mask_Nose_Mouth.jpg
2952,3478.png,209,52,256,110,face_with_mask,2093478.png
3477,5742.jpg,1094,231,1351,574,face_other_covering,10945742.jpg
9,3523.png,70,0,378,444,face_other_covering,703523.png
2518,3849.png,269,82,488,334,face_with_mask,2693849.png
83,6288.jpg,617,98,693,200,face_other_covering,6176288.jpg
3168,4634.png,361,72,557,275,face_with_mask_incorrect,3614634.png
1625,01735_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01735_Mask_Nose_Mouth.jpg
1156,01243_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01243_Mask_Mouth_Chin.jpg
1902,2092.jpg,307,124,397,253,face_with_mask,3072092.jpg
1650,01760_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01760_Mask_Chin.jpg
329,00361_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00361_Mask_Mouth_Chin.jpg
482,4169.png,237,10,499,370,face_with_mask,2374169.png
4344,2909.png,1,1,461,574,face_with_mask,12909.png
1546,01650_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01650_Mask_Mouth_Chin.jpg
4537,6288.jpg,874,139,942,216,face_no_mask,8746288.jpg
3243,2573.png,474,215,500,248,face_with_mask,4742573.png
5034,2728.png,154,5,469,386,face_with_mask,1542728.png
1447,3794.png,225,0,569,475,face_with_mask,2253794.png
1431,01532_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01532_Mask_Mouth_Chin.jpg
4184,3018.png,364,139,429,225,face_with_mask,3643018.png
719,6252.jpg,281,275,343,350,face_no_mask,2816252.jpg
2493,3543.png,143,4,633,500,face_with_mask,1433543.png
2661,3510.png,378,61,516,237,face_with_mask,3783510.png
2341,3088.png,127,6,324,294,face_other_covering,1273088.png
521,3984.png,354,74,470,201,face_with_mask,3543984.png
1297,5619.jpg,63,35,132,137,face_with_mask,635619.jpg
414,4660.png,465,87,496,124,face_with_mask,4654660.png
689,00749_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00749_Mask_Mouth_Chin.jpg
1668,01779_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01779_Mask_Mouth_Chin.jpg
1325,4766.png,341,307,391,372,face_with_mask,3414766.png
4436,2328.png,322,125,480,353,face_with_mask,3222328.png
2209,4014.png,134,71,334,343,face_with_mask,1344014.png
3533,2376.png,227,2,438,173,face_no_mask,2272376.png
4716,5182.jpg,2,120,34,203,face_no_mask,25182.jpg
3107,4084.png,257,26,305,83,face_with_mask,2574084.png
2966,4985.png,308,225,366,310,face_with_mask,3084985.png
893,00964_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00964_Mask_Mouth_Chin.jpg
544,00592_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00592_Mask_Mouth_Chin.jpg
392,5138.jpg,476,156,874,632,face_with_mask,4765138.jpg
2078,5180.jpg,372,0,516,165,face_with_mask,3725180.jpg
1712,01824_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01824_Mask_Mouth_Chin.jpg
427,4574.png,135,23,351,277,face_with_mask,1354574.png
4426,4219.png,207,120,262,191,face_with_mask,2074219.png
4346,3916.png,203,162,276,275,face_with_mask,2033916.png
2572,2322.png,74,42,166,118,face_no_mask,742322.png
5086,4193.png,220,60,416,333,face_with_mask,2204193.png
1789,4537.png,220,217,289,285,face_with_mask,2204537.png
1382,4664.png,226,150,285,215,face_with_mask,2264664.png
139,00154_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00154_Mask_Mouth_Chin.jpg
1757,3378.png,115,64,200,160,face_other_covering,1153378.png
7,00007_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00007_Mask_Mouth_Chin.jpg
3964,2441.png,145,237,229,321,face_with_mask,1452441.png
1369,01468_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01468_Mask_Mouth_Chin.jpg
246,00271_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00271_Mask_Mouth_Chin.jpg
3240,3740.png,4,73,52,157,face_with_mask,43740.png
1967,6299.jpg,228,77,304,173,face_no_mask,2286299.jpg
2479,4831.png,765,53,1005,290,face_with_mask,7654831.png
3158,3976.png,202,106,258,180,face_with_mask,2023976.png
1991,4194.png,1034,225,1082,285,face_other_covering,10344194.png
2971,3729.png,192,147,508,481,face_with_mask,1923729.png
1839,2275.png,319,232,372,295,face_no_mask,3192275.png
2883,2520.png,131,74,284,230,face_with_mask,1312520.png
180,00200_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00200_Mask_Mouth_Chin.jpg
5084,3945.png,214,150,316,237,face_with_mask,2143945.png
1091,01176_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01176_Mask_Mouth_Chin.jpg
557,00606_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00606_Mask_Mouth_Chin.jpg
1837,01953_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01953_Mask_Mouth_Chin.jpg
1927,2679.png,238,0,496,316,face_with_mask,2382679.png
1513,01615_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01615_Mask_Mouth_Chin.jpg
1754,6419.png,154,124,434,483,face_with_mask,1546419.png
779,4849.png,246,58,308,139,face_with_mask,2464849.png
131,6392.jpg,42,232,94,302,face_no_mask,426392.jpg
2481,4636.png,275,0,864,711,face_other_covering,2754636.png
1474,01575_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01575_Mask_Mouth_Chin.jpg
1569,1810.jpg,875,231,954,328,face_with_mask_incorrect,8751810.jpg
1121,6287.jpg,723,172,793,253,face_no_mask,7236287.jpg
4516,1885.jpg,393,162,741,552,face_with_mask,3931885.jpg
4723,5290.jpg,591,241,758,467,face_other_covering,5915290.jpg
3525,3253.png,335,3,495,170,face_no_mask,3353253.png
61,3582.png,199,5,263,87,face_with_mask,1993582.png
527,00574_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00574_Mask_Nose_Mouth.jpg
1700,01811_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01811_Mask_Mouth_Chin.jpg
993,3222.png,214,2,467,281,face_with_mask,2143222.png
4320,5436.jpg,253,365,459,648,face_with_mask,2535436.jpg
4510,4611.png,143,36,426,480,face_with_mask,1434611.png
4180,4141.png,480,41,557,136,face_with_mask,4804141.png
412,00458_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00458_Mask_Mouth_Chin.jpg
1573,3448.png,161,0,476,271,face_other_covering,1613448.png
3806,2276.png,0,243,288,598,face_no_mask,02276.png
384,00427_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00427_Mask_Mouth_Chin.jpg
454,3832.png,263,246,491,604,face_with_mask,2633832.png
1710,01822_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01822_Mask_Chin.jpg
360,6288.jpg,689,128,722,167,face_no_mask,6896288.jpg
4061,5841.jpg,372,119,564,379,face_no_mask,3725841.jpg
1746,6322.jpg,218,4,575,375,face_other_covering,2186322.jpg
1748,01861_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01861_Mask_Chin.jpg
3233,4758.png,189,282,243,331,face_no_mask,1894758.png
2996,4440.png,235,37,382,252,face_other_covering,2354440.png
397,00442_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00442_Mask_Nose_Mouth.jpg
3870,4431.png,13,8,520,617,face_with_mask,134431.png
1220,01310_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01310_Mask_Chin.jpg
799,3772.png,365,3,445,98,face_with_mask,3653772.png
49,4450.png,346,184,613,531,face_with_mask,3464450.png
287,5103.jpg,769,43,1562,1115,face_no_mask,7695103.jpg
1778,01892_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01892_Mask_Mouth_Chin.jpg
4917,3128.png,684,53,802,222,face_with_mask,6843128.png
1738,01851_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01851_Mask_Mouth_Chin.jpg
3501,4868.png,120,180,228,309,face_with_mask,1204868.png
2714,4750.png,227,127,324,247,face_with_mask,2274750.png
4082,4797.png,243,22,422,250,face_other_covering,2434797.png
1359,3684.png,14,208,35,239,face_no_mask,143684.png
652,00708_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00708_Mask_Mouth_Chin.jpg
1453,3321.png,422,29,489,115,face_with_mask,4223321.png
112,3913.png,3,4,248,373,face_other_covering,33913.png
419,2230.png,179,341,234,420,face_with_mask,1792230.png
656,00713_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00713_Mask_Mouth_Chin.jpg
111,00126_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00126_Mask_Mouth_Chin.jpg
1010,4728.png,455,174,490,222,face_with_mask,4554728.png
206,5509.jpg,408,8,482,106,face_other_covering,4085509.jpg
2727,4624.png,218,20,420,264,face_with_mask,2184624.png
997,2878.png,274,59,365,169,face_with_mask,2742878.png
4182,1987.jpg,764,138,794,169,face_no_mask,7641987.jpg
3961,5319.jpg,316,276,514,557,face_other_covering,3165319.jpg
4524,4206.png,316,3,471,136,face_with_mask,3164206.png
685,00745_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00745_Mask_Mouth_Chin.jpg
719,00781_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00781_Mask_Mouth_Chin.jpg
471,3200.png,224,79,433,366,face_other_covering,2243200.png
1579,2696.png,259,29,516,360,face_other_covering,2592696.png
2241,2832.png,99,9,229,150,face_no_mask,992832.png
496,00543_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00543_Mask_Mouth_Chin.jpg
1780,6003.jpg,647,370,752,527,face_no_mask,6476003.jpg
3201,2997.png,318,191,354,235,face_no_mask,3182997.png
510,5104.jpg,24,402,129,545,face_no_mask,245104.jpg
1512,01614_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01614_Mask_Mouth_Chin.jpg
4950,3008.png,257,176,280,214,face_no_mask,2573008.png
4953,6009.jpg,303,114,356,174,face_other_covering,3036009.jpg
1546,3138.png,302,0,402,82,face_with_mask,3023138.png
145,3376.png,76,182,135,256,face_with_mask,763376.png
162,00180_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00180_Mask_Mouth_Chin.jpg
2828,5669.jpg,553,6,1189,846,face_other_covering,5535669.jpg
2370,2293.png,417,353,458,395,face_with_mask,4172293.png
3626,6240.jpg,136,175,320,426,face_no_mask,1366240.jpg
1849,5088.jpg,406,13,524,174,face_other_covering,4065088.jpg
348,5553.jpg,345,19,574,350,face_other_covering,3455553.jpg
450,2680.png,170,19,308,218,face_with_mask,1702680.png
183,00204_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00204_Mask_Mouth_Chin.jpg
2056,6238.jpg,244,80,572,511,face_no_mask,2446238.jpg
2218,4567.png,281,65,479,400,face_other_covering,2814567.png
2767,4717.png,184,154,389,431,face_with_mask,1844717.png
390,2492.png,349,80,387,126,face_with_mask,3492492.png
135,4531.png,237,184,485,592,face_with_mask,2374531.png
2547,3743.png,143,30,551,572,face_with_mask,1433743.png
3363,5150.jpg,94,46,309,327,face_with_mask,945150.jpg
538,00585_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00585_Mask_Mouth_Chin.jpg
1040,01121_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01121_Mask_Mouth_Chin.jpg
880,3923.png,154,330,241,443,face_other_covering,1543923.png
536,3747.png,88,282,350,640,face_with_mask,883747.png
2956,2082.jpg,262,21,550,349,face_no_mask,2622082.jpg
1583,2609.png,228,106,428,426,face_other_covering,2282609.png
4404,2074.jpg,925,990,2131,2321,face_other_covering,9252074.jpg
1779,01893_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01893_Mask_Mouth_Chin.jpg
3410,6197.jpg,179,14,309,190,face_no_mask,1796197.jpg
1061,3755.png,90,69,489,595,face_with_mask,903755.png
2552,5282.jpg,465,72,543,165,face_other_covering,4655282.jpg
3223,3260.png,339,14,436,147,face_with_mask,3393260.png
355,3268.png,339,143,382,210,face_with_mask,3393268.png
2303,4947.png,233,23,373,189,face_other_covering,2334947.png
2393,2460.png,261,36,417,239,face_other_covering,2612460.png
4948,6031.jpg,507,130,589,214,face_no_mask,5076031.jpg
2471,2158.png,137,26,556,567,face_with_mask,1372158.png
3475,3471.png,464,134,535,215,face_with_mask,4643471.png
2619,3443.png,41,27,394,425,face_with_mask,413443.png
1125,01212_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01212_Mask_Mouth_Chin.jpg
3169,6030.jpg,296,112,361,192,face_no_mask,2966030.jpg
1689,6232.jpg,305,256,382,365,face_no_mask,3056232.jpg
2394,5390.jpg,6,7,606,809,face_no_mask,65390.jpg
803,3682.png,390,74,463,159,face_with_mask,3903682.png
1243,01333_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01333_Mask_Mouth_Chin.jpg
1863,5009.jpg,323,125,613,530,face_with_mask,3235009.jpg
925,5059.jpg,239,0,669,475,face_other_covering,2395059.jpg
2954,4429.png,396,11,698,427,face_with_mask,3964429.png
1522,5184.jpg,201,134,368,353,face_with_mask,2015184.jpg
3094,4554.png,261,145,448,395,face_other_covering,2614554.png
704,5533.jpg,293,108,460,323,face_no_mask,2935533.jpg
1360,2997.png,399,195,453,259,face_with_mask,3992997.png
2252,2465.png,32,9,450,596,face_with_mask,322465.png
62,00072_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00072_Mask_Mouth_Chin.jpg
2376,3918.png,240,29,330,157,face_with_mask,2403918.png
2708,5201.jpg,3574,991,4021,1529,face_with_mask,35745201.jpg
3968,5785.jpg,332,185,530,469,face_no_mask,3325785.jpg
3697,4428.png,367,32,552,290,face_with_mask,3674428.png
4660,4791.png,515,1,813,351,face_other_covering,5154791.png
4196,6308.jpg,309,103,421,246,face_no_mask,3096308.jpg
1504,01606_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01606_Mask_Mouth_Chin.jpg
4631,5624.jpg,734,427,2467,1984,face_with_mask,7345624.jpg
3367,2047.jpg,747,163,810,242,face_with_mask,7472047.jpg
2081,3719.png,160,162,225,252,face_with_mask,1603719.png
4269,4603.png,244,69,422,328,face_with_mask,2444603.png
4250,5634.jpg,535,75,587,142,face_other_covering,5355634.jpg
3121,3790.png,495,120,559,203,face_with_mask,4953790.png
972,01049_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01049_Mask_Mouth_Chin.jpg
1626,3146.png,339,125,487,308,face_other_covering,3393146.png
132,5963.jpg,0,365,97,502,face_no_mask,05963.jpg
867,3002.png,11,263,118,406,face_with_mask,113002.png
1468,5735.jpg,322,25,467,193,face_with_mask,3225735.jpg
1790,01904_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01904_Mask_Mouth_Chin.jpg
2726,5074.jpg,537,22,850,430,face_other_covering,5375074.jpg
1033,01114_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01114_Mask_Mouth_Chin.jpg
2817,4210.png,242,13,443,279,face_with_mask,2424210.png
4928,2302.png,167,13,416,301,face_no_mask,1672302.png
789,4189.png,312,31,589,399,face_with_mask,3124189.png
2037,6291.jpg,110,41,324,300,face_no_mask,1106291.jpg
1336,3316.png,246,121,498,446,face_other_covering,2463316.png
3335,5044.jpg,1274,76,1485,369,face_with_mask,12745044.jpg
706,00768_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00768_Mask_Mouth_Chin.jpg
3823,5555.jpg,743,147,903,380,face_other_covering,7435555.jpg
1358,4889.png,76,8,612,607,face_with_mask,764889.png
2919,2520.png,446,198,553,320,face_with_mask,4462520.png
566,3997.png,96,28,403,353,face_with_mask,963997.png
364,00402_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00402_Mask_Mouth_Chin.jpg
131,00146_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00146_Mask_Mouth_Chin.jpg
2689,4478.png,67,27,332,411,face_other_covering,674478.png
857,00923_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00923_Mask_Mouth_Chin.jpg
290,00317_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00317_Mask_Mouth_Chin.jpg
1552,3503.png,213,43,589,525,face_with_mask_incorrect,2133503.png
371,00412_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00412_Mask_Mouth_Chin.jpg
909,4655.png,240,252,288,297,face_no_mask,2404655.png
3344,4039.png,679,164,742,223,face_with_mask,6794039.png
1501,3513.png,735,132,839,246,face_with_mask,7353513.png
1819,01934_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01934_Mask_Mouth_Chin.jpg
1286,01378_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01378_Mask_Mouth_Chin.jpg
919,00991_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00991_Mask_Nose_Mouth.jpg
1486,4409.png,287,26,642,464,face_with_mask,2874409.png
589,00641_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00641_Mask_Mouth_Chin.jpg
1860,01977_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01977_Mask_Mouth_Chin.jpg
1150,2000.jpg,0,0,118,316,face_with_mask,02000.jpg
2182,4237.png,72,0,576,597,face_with_mask,724237.png
3280,3500.png,224,3,401,218,face_with_mask,2243500.png
2626,6342.jpg,390,26,528,227,face_no_mask,3906342.jpg
229,3469.png,183,1,326,149,face_with_mask,1833469.png
957,01034_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01034_Mask_Mouth_Chin.jpg
3407,6182.jpg,709,271,871,475,face_no_mask,7096182.jpg
4052,1914.jpg,186,22,255,96,face_with_mask,1861914.jpg
4676,3202.png,185,274,226,330,face_with_mask,1853202.png
2933,4943.png,300,61,335,110,face_with_mask,3004943.png
1274,01365_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01365_Mask_Mouth_Chin.jpg
1939,1982.png,541,0,626,88,face_other_covering,5411982.png
942,01017_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01017_Mask_Mouth_Chin.jpg
218,5679.jpg,469,102,609,301,face_other_covering,4695679.jpg
1621,01731_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01731_Mask_Nose_Mouth.jpg
947,3981.png,572,290,616,345,face_with_mask,5723981.png
4996,4243.png,743,22,867,188,face_no_mask,7434243.png
3345,2419.png,186,427,268,500,face_no_mask,1862419.png
2648,3061.png,316,184,378,267,face_with_mask,3163061.png
671,00729_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00729_Mask_Mouth_Chin.jpg
4861,5421.jpg,11,147,303,457,face_other_covering,115421.jpg
3798,4086.png,65,167,87,201,face_with_mask,654086.png
791,00855_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00855_Mask_Mouth_Chin.jpg
3491,2309.png,239,9,512,318,face_with_mask,2392309.png
1402,01503_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01503_Mask_Mouth_Chin.jpg
3667,6068.jpg,355,119,412,189,face_other_covering,3556068.jpg
651,5134.jpg,331,105,716,453,face_with_mask,3315134.jpg
841,4763.png,531,281,751,551,face_with_mask,5314763.png
4002,5097.jpg,185,46,298,165,face_with_mask,1855097.jpg
4355,6175.jpg,315,130,368,197,face_no_mask,3156175.jpg
2413,5227.jpg,288,88,380,220,face_with_mask,2885227.jpg
576,00627_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00627_Mask_Mouth_Chin.jpg
1280,01371_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01371_Mask_Mouth_Chin.jpg
1335,2404.png,16,419,69,474,face_other_covering,162404.png
904,00976_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00976_Mask_Nose_Mouth.jpg
3500,4747.png,35,7,384,396,face_with_mask,354747.png
687,00747_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00747_Mask_Mouth_Chin.jpg
4265,5607.jpg,294,44,633,502,face_no_mask,2945607.jpg
1771,5576.jpg,356,7,1156,747,face_other_covering,3565576.jpg
144,00159_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00159_Mask_Mouth_Chin.jpg
289,00316_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00316_Mask_Mouth_Chin.jpg
1412,6416.png,96,65,363,455,face_other_covering,966416.png
1648,01758_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01758_Mask_Mouth_Chin.jpg
4760,5181.jpg,559,32,660,149,face_no_mask,5595181.jpg
1579,01686_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01686_Mask_Mouth_Chin.jpg
429,00475_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00475_Mask_Mouth_Chin.jpg
3883,5139.jpeg,647,0,752,98,face_no_mask,6475139.jpeg
2543,3906.png,361,157,424,245,face_with_mask,3613906.png
727,4732.png,228,183,397,379,face_with_mask,2284732.png
957,4461.png,403,72,647,412,face_with_mask,4034461.png
1972,2814.png,71,197,156,310,face_with_mask,712814.png
666,00723_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00723_Mask_Chin.jpg
2499,6316.jpg,869,128,924,188,face_no_mask,8696316.jpg
4747,5683.jpg,827,201,1139,551,face_no_mask,8275683.jpg
3402,4266.png,175,8,328,217,face_other_covering,1754266.png
2147,2648.png,601,13,720,166,face_with_mask,6012648.png
3149,3980.png,462,59,579,216,face_with_mask,4623980.png
2621,5506.jpg,434,51,809,532,face_no_mask,4345506.jpg
2670,5184.jpg,679,80,805,229,face_with_mask,6795184.jpg
4859,2214.png,339,37,659,476,face_with_mask,3392214.png
4500,2492.png,108,67,122,86,face_no_mask,1082492.png
661,00718_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00718_Mask_Mouth_Chin.jpg
4179,3477.png,409,27,524,190,face_with_mask,4093477.png
94,3947.png,91,3,508,568,face_with_mask,913947.png
2441,4762.png,411,6,520,161,face_with_mask,4114762.png
1574,3740.png,208,58,280,147,face_with_mask,2083740.png
3504,2906.png,356,50,606,275,face_with_mask,3562906.png
1871,01988_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01988_Mask_Chin.jpg
3394,4062.png,29,17,279,234,face_other_covering,294062.png
2017,5024.jpg,150,267,195,319,face_with_mask,1505024.jpg
2150,3676.png,60,1,431,367,face_with_mask,603676.png
1276,01367_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01367_Mask_Mouth_Chin.jpg
1572,01679_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01679_Mask_Mouth_Chin.jpg
279,4171.png,41,67,157,187,face_with_mask,414171.png
922,2540.png,339,217,660,622,face_with_mask,3392540.png
3584,4141.png,392,105,453,186,face_with_mask,3924141.png
2462,5174.jpg,300,44,714,486,face_with_mask,3005174.jpg
4736,4106.png,361,167,413,235,face_with_mask,3614106.png
4498,2359.png,122,41,176,109,face_with_mask,1222359.png
1103,2086.jpg,307,72,459,275,face_with_mask,3072086.jpg
4358,2206.png,24,122,317,480,face_other_covering,242206.png
2775,2834.png,223,292,332,518,face_with_mask,2232834.png
1086,3934.png,952,179,1033,261,face_other_covering,9523934.png
1455,2180.png,5,245,64,310,face_with_mask,52180.png
35,00039_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00039_Mask_Mouth_Chin.jpg
2287,5097.jpg,8,201,70,282,face_with_mask,85097.jpg
3830,1824.jpeg,90,78,301,307,face_other_covering,901824.jpeg
4523,5042.jpg,375,273,542,445,face_other_covering,3755042.jpg
580,3384.png,3,152,360,590,face_with_mask,33384.png
850,00915_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00915_Mask_Mouth_Chin.jpg
3624,6150.jpg,249,170,298,231,face_other_covering,2496150.jpg
121,5176.jpg,450,165,634,350,face_other_covering,4505176.jpg
684,00744_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00744_Mask_Nose_Mouth.jpg
1446,01547_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01547_Mask_Mouth_Chin.jpg
4412,2285.png,197,13,315,235,face_with_mask,1972285.png
4725,5258.jpg,819,36,1214,558,face_no_mask,8195258.jpg
3064,2862.png,254,6,605,504,face_other_covering,2542862.png
602,00655_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00655_Mask_Mouth_Chin.jpg
4168,2144.jpg,999,161,1159,384,face_with_mask,9992144.jpg
922,00994_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00994_Mask_Mouth_Chin.jpg
199,00221_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00221_Mask_Mouth_Chin.jpg
3493,6432.jpg,140,17,258,169,face_with_mask,1406432.jpg
436,3050.png,115,8,329,301,face_with_mask,1153050.png
1812,6073.jpg,1660,290,2048,742,face_other_covering,16606073.jpg
806,3961.png,0,436,94,525,face_no_mask,03961.png
243,00267_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00267_Mask_Mouth_Chin.jpg
4172,5567.jpg,16,20,428,409,face_other_covering,165567.jpg
1885,3469.png,679,179,752,274,face_with_mask,6793469.png
4495,4012.png,276,154,359,263,face_with_mask,2764012.png
5053,4804.png,390,24,763,372,face_with_mask,3904804.png
2256,2231.png,411,113,459,172,face_with_mask,4112231.png
1210,2822.png,124,52,298,282,face_other_covering,1242822.png
1250,4656.png,951,175,1152,400,face_with_mask,9514656.png
2887,2294.png,258,94,298,135,face_with_mask,2582294.png
2697,5948.jpg,752,241,885,417,face_no_mask,7525948.jpg
3836,3818.png,253,299,327,381,face_with_mask,2533818.png
691,3158.png,76,11,262,265,face_with_mask,763158.png
2353,3448.png,580,91,752,316,face_other_covering,5803448.png
3825,1836.jpg,377,4,714,419,face_with_mask,3771836.jpg
2319,5642.jpg,454,11,574,162,face_with_mask,4545642.jpg
315,6289.jpg,236,194,282,253,face_no_mask,2366289.jpg
1000,5179.jpg,160,31,211,94,face_other_covering,1605179.jpg
3426,3923.png,254,5,325,123,face_other_covering,2543923.png
1647,5995.jpg,413,65,495,171,face_other_covering,4135995.jpg
1300,5515.jpg,228,415,670,829,face_other_covering,2285515.jpg
2399,4057.png,195,14,356,249,face_other_covering,1954057.png
2463,3974.png,214,94,567,468,face_with_mask,2143974.png
