,name,x1,x2,y1,y2,classname,newFilename
2268,5092.jpg,210,56,303,198,face_no_mask,2105092.jpg
2269,2550.png,442,40,524,138,face_with_mask,4422550.png
2270,3735.png,89,57,103,70,face_with_mask,893735.png
2271,6316.jpg,838,315,914,395,face_no_mask,8386316.jpg
2272,4414.png,89,17,456,569,face_with_mask,894414.png
2273,5195.jpg,2375,370,3570,1743,face_with_mask,23755195.jpg
2274,3178.png,4,2,122,123,face_no_mask,43178.png
2275,2385.png,139,104,393,506,face_with_mask,1392385.png
2276,1836.jpg,395,6,780,383,face_with_mask,3951836.jpg
2277,2686.png,1,175,46,254,face_with_mask,12686.png
2278,1886.jpg,2055,292,3608,1536,face_with_mask,20551886.jpg
2279,2295.png,59,73,155,206,face_with_mask,592295.png
2280,5096.jpg,467,0,864,293,face_with_mask,4675096.jpg
2281,5050.jpeg,407,258,767,708,face_other_covering,4075050.jpeg
2282,3353.png,73,227,137,311,face_no_mask,733353.png
2283,5135.png,216,61,234,84,face_no_mask,2165135.png
2284,3517.png,278,178,521,540,face_with_mask,2783517.png
2285,4654.png,392,67,647,392,face_other_covering,3924654.png
2286,4325.png,86,85,153,176,face_with_mask,864325.png
2287,5097.jpg,8,201,70,282,face_with_mask,85097.jpg
2288,2695.png,108,185,377,544,face_other_covering,1082695.png
2289,3713.png,32,0,525,504,face_with_mask,323713.png
2290,6276.jpg,145,219,671,722,face_other_covering,1456276.jpg
2291,4280.png,229,117,347,317,face_with_mask,2294280.png
2292,3414.png,80,9,223,186,face_with_mask,803414.png
2293,4000.png,132,20,184,90,face_with_mask,1324000.png
2294,2574.png,96,8,615,561,face_with_mask,962574.png
2295,6195.jpg,443,141,535,279,face_no_mask,4436195.jpg
2296,5330.jpg,515,59,629,166,face_other_covering,5155330.jpg
2297,2439.png,327,21,477,204,face_with_mask,3272439.png
2298,2432.png,108,203,247,333,face_with_mask,1082432.png
2299,1862.jpg,2548,524,4253,2675,face_other_covering,25481862.jpg
2300,6110.jpg,97,74,226,235,face_other_covering,976110.jpg
2301,5541.jpg,73,21,353,421,face_no_mask,735541.jpg
2302,4594.png,405,97,499,210,face_with_mask,4054594.png
2303,4947.png,233,23,373,189,face_other_covering,2334947.png
2304,5151.jpg,536,36,583,94,face_with_mask,5365151.jpg
2305,2739.png,108,1,154,53,face_with_mask,1082739.png
2306,6190.jpg,421,43,625,299,face_no_mask,4216190.jpg
2307,3586.png,86,84,205,170,face_with_mask,863586.png
2308,4217.png,108,2,518,607,face_other_covering,1084217.png
2309,4322.png,279,108,357,211,face_with_mask,2794322.png
2310,2644.png,238,390,276,466,face_no_mask,2382644.png
2311,4182.png,114,29,442,491,face_with_mask,1144182.png
2312,2404.png,150,406,199,470,face_no_mask,1502404.png
2313,3823.png,597,177,647,235,face_with_mask,5973823.png
2314,3727.png,217,371,269,424,face_no_mask,2173727.png
2315,3350.png,454,7,559,149,face_with_mask,4543350.png
2316,5302.jpg,3,0,421,415,face_no_mask,35302.jpg
2317,4847.png,504,317,563,381,face_with_mask,5044847.png
2318,4498.png,704,153,811,384,face_with_mask,7044498.png
2319,5642.jpg,454,11,574,162,face_with_mask,4545642.jpg
2320,2285.png,400,142,653,544,face_with_mask,4002285.png
2321,2773.png,97,2,880,709,face_other_covering,972773.png
2322,5196.jpg,2180,0,3392,939,face_with_mask,21805196.jpg
2323,3146.png,52,13,199,219,face_other_covering,523146.png
2324,6167.jpg,462,109,569,236,face_no_mask,4626167.jpg
2325,3120.png,135,285,163,319,face_with_mask,1353120.png
2326,5451.jpg,826,50,1172,578,face_other_covering,8265451.jpg
2327,2732.png,416,141,480,221,face_with_mask,4162732.png
2328,6018.jpg,453,196,516,286,face_no_mask,4536018.jpg
2329,3982.png,183,0,307,159,face_with_mask,1833982.png
2330,2617.png,32,186,111,275,face_with_mask,322617.png
2331,4176.png,215,201,524,528,face_with_mask_incorrect,2154176.png
2332,2373.png,340,210,415,311,face_with_mask,3402373.png
2333,4709.png,617,136,713,270,face_with_mask,6174709.png
2334,4674.png,9,184,146,380,face_with_mask,94674.png
2335,2612.png,222,51,314,201,face_other_covering,2222612.png
2336,4433.png,70,28,224,190,face_no_mask,704433.png
2337,6355.jpg,381,91,466,171,face_no_mask,3816355.jpg
2338,4777.png,269,67,383,233,face_with_mask,2694777.png
2339,3035.png,142,27,613,587,face_with_mask,1423035.png
2340,3294.png,281,208,362,300,face_with_mask_incorrect,2813294.png
2341,3088.png,127,6,324,294,face_other_covering,1273088.png
2342,1810.jpg,581,198,693,317,face_with_mask,5811810.jpg
2343,3284.png,169,0,534,504,face_with_mask_incorrect,1693284.png
2344,2124.jpg,661,101,895,412,face_with_mask,6612124.jpg
2345,4257.png,323,94,475,330,face_with_mask,3234257.png
2346,2550.png,191,97,229,148,face_with_mask,1912550.png
2347,1805.jpg,728,180,853,336,face_with_mask,7281805.jpg
2348,5381.jpg,72,110,380,517,face_no_mask,725381.jpg
2349,6228.jpg,599,287,666,362,face_other_covering,5996228.jpg
2350,3835.png,176,101,388,382,face_with_mask,1763835.png
2351,2041.jpg,1267,533,1475,781,face_with_mask,12672041.jpg
2352,5939.jpg,285,9,369,101,face_no_mask,2855939.jpg
2353,3448.png,580,91,752,316,face_other_covering,5803448.png
2354,4760.png,314,154,405,264,face_with_mask,3144760.png
2355,3907.png,262,84,456,341,face_with_mask,2623907.png
2356,6108.jpg,701,291,958,609,face_no_mask,7016108.jpg
2357,5524.jpg,156,95,334,345,face_no_mask,1565524.jpg
2358,4010.png,270,122,325,186,face_with_mask,2704010.png
2359,5467.jpg,170,29,355,291,face_other_covering,1705467.jpg
2360,5698.jpg,85,11,279,275,face_no_mask,855698.jpg
2361,3466.png,263,164,338,328,face_with_mask,2633466.png
2362,3347.png,246,174,306,242,face_with_mask,2463347.png
2363,2669.png,78,49,131,113,face_no_mask,782669.png
2364,6127.jpg,418,36,615,331,face_no_mask,4186127.jpg
2365,4697.png,56,98,105,181,face_with_mask,564697.png
2366,1920.jpg,187,131,410,380,face_with_mask,1871920.jpg
2367,4086.png,431,181,469,224,face_with_mask,4314086.png
2368,4972.png,41,48,288,368,face_with_mask,414972.png
2369,6103.jpg,617,266,744,373,face_no_mask,6176103.jpg
2370,2293.png,417,353,458,395,face_with_mask,4172293.png
2371,3687.png,392,73,464,213,face_with_mask_incorrect,3923687.png
2372,1841.jpg,84,55,312,311,face_with_mask,841841.jpg
2373,6256.jpg,416,191,568,387,face_no_mask,4166256.jpg
2374,2851.png,346,34,466,182,face_other_covering,3462851.png
2375,4546.png,189,249,499,574,face_with_mask,1894546.png
2376,3918.png,240,29,330,157,face_with_mask,2403918.png
2377,5482.jpg,103,72,383,445,face_other_covering,1035482.jpg
2378,6288.jpg,220,135,276,205,face_no_mask,2206288.jpg
2379,2114.jpeg,233,113,439,393,face_with_mask,2332114.jpeg
2380,6108.jpg,121,30,399,371,face_no_mask,1216108.jpg
2381,6126.jpg,313,40,590,379,face_no_mask,3136126.jpg
2382,5130.jpg,275,62,337,133,face_with_mask,2755130.jpg
2383,3124.png,355,100,460,243,face_with_mask,3553124.png
2384,2951.png,126,97,366,351,face_other_covering,1262951.png
2385,6353.jpg,2647,537,3225,1269,face_no_mask,26476353.jpg
2386,3352.png,697,4,914,121,face_with_mask,6973352.png
2387,5207.jpg,623,37,838,219,face_with_mask,6235207.jpg
2388,2665.png,262,168,553,481,face_other_covering,2622665.png
2389,1838.jpg,126,131,209,228,face_other_covering,1261838.jpg
2390,6116.jpg,650,235,783,413,face_no_mask,6506116.jpg
2391,5922.jpg,764,69,1061,489,face_no_mask,7645922.jpg
2392,3858.png,91,15,190,141,face_with_mask,913858.png
2393,2460.png,261,36,417,239,face_other_covering,2612460.png
2394,5390.jpg,6,7,606,809,face_no_mask,65390.jpg
2395,5457.jpeg,184,87,377,288,face_no_mask,1845457.jpeg
2396,6113.jpg,74,30,223,185,face_other_covering,746113.jpg
2397,6068.jpg,183,104,229,165,face_no_mask,1836068.jpg
2398,4174.png,446,127,583,309,face_with_mask,4464174.png
2399,4057.png,195,14,356,249,face_other_covering,1954057.png
2400,1842.jpg,560,75,805,376,face_other_covering,5601842.jpg
2401,1838.jpg,256,90,328,179,face_with_mask,2561838.jpg
2402,5334.jpg,295,56,400,195,face_other_covering,2955334.jpg
2403,1919.jpg,111,279,424,648,face_with_mask,1111919.jpg
2404,2724.png,207,6,378,242,face_with_mask,2072724.png
2405,5280.jpg,376,36,463,176,face_other_covering,3765280.jpg
2406,6320.jpg,334,221,466,433,face_no_mask,3346320.jpg
2407,3037.png,802,251,870,340,face_with_mask,8023037.png
2408,5263.jpg,882,574,992,711,face_with_mask,8825263.jpg
2409,2055.jpg,358,195,442,300,face_with_mask,3582055.jpg
2410,4488.png,353,62,695,616,face_with_mask,3534488.png
2411,3530.png,106,98,549,589,face_with_mask,1063530.png
2412,4547.png,346,100,411,191,face_other_covering,3464547.png
2413,5227.jpg,288,88,380,220,face_with_mask,2885227.jpg
2414,2054.jpg,624,431,696,529,face_with_mask,6242054.jpg
2415,2334.png,63,241,299,581,face_with_mask,632334.png
2416,6179.jpg,433,64,495,138,face_no_mask,4336179.jpg
2417,2513.png,177,7,349,162,face_no_mask,1772513.png
2418,3855.png,467,205,551,314,face_with_mask,4673855.png
2419,3372.png,166,130,234,210,face_no_mask,1663372.png
2420,2286.png,543,40,644,183,face_with_mask,5432286.png
2421,3846.png,362,30,534,249,face_with_mask_incorrect,3623846.png
2422,3156.png,243,4,873,571,face_other_covering,2433156.png
2423,3976.png,413,90,495,200,face_with_mask_incorrect,4133976.png
2424,5999.jpg,298,473,536,723,face_no_mask,2985999.jpg
2425,6245.jpg,693,56,855,264,face_no_mask,6936245.jpg
2426,5637.jpg,184,168,315,334,face_no_mask,1845637.jpg
2427,2392.png,225,8,485,353,face_other_covering,2252392.png
2428,5924.jpg,361,338,559,551,face_other_covering,3615924.jpg
2429,3721.png,305,126,651,457,face_with_mask,3053721.png
2430,3539.png,215,60,498,393,face_other_covering,2153539.png
2431,4863.png,73,8,196,184,face_with_mask,734863.png
2432,2419.png,1,308,22,347,face_with_mask,12419.png
2433,3698.png,9,2,167,190,face_with_mask,93698.png
2434,2971.png,447,210,491,270,face_with_mask,4472971.png
2435,3934.png,370,84,430,155,face_with_mask,3703934.png
2436,3696.png,672,184,875,426,face_other_covering,6723696.png
2437,3085.png,359,5,497,170,face_no_mask,3593085.png
2438,3645.png,785,23,828,81,face_with_mask,7853645.png
2439,3959.png,112,10,186,93,face_with_mask,1123959.png
2440,5432.jpg,608,136,806,399,face_other_covering,6085432.jpg
2441,4762.png,411,6,520,161,face_with_mask,4114762.png
2442,5038.jpg,316,50,430,201,face_with_mask,3165038.jpg
2443,3738.png,121,240,280,482,face_with_mask,1213738.png
2444,6420.png,331,150,538,462,face_with_mask,3316420.png
2445,2829.png,163,47,308,247,face_with_mask,1632829.png
2446,4783.png,201,127,281,208,face_other_covering,2014783.png
2447,5008.jpg,113,60,394,466,face_with_mask,1135008.jpg
2448,4826.png,0,156,31,290,face_with_mask,04826.png
2449,3691.png,158,90,214,175,face_with_mask,1583691.png
2450,6198.jpg,1057,4,1197,221,face_other_covering,10576198.jpg
2451,5172.jpg,621,49,676,127,face_with_mask,6215172.jpg
2452,1990.jpg,79,317,223,476,face_with_mask,791990.jpg
2453,5493.jpg,219,174,299,258,face_other_covering,2195493.jpg
2454,2008.jpg,137,111,250,248,face_with_mask,1372008.jpg
2455,3910.png,571,199,585,226,face_with_mask,5713910.png
2456,4548.png,447,4,527,123,face_with_mask,4474548.png
2457,4505.png,217,103,458,410,face_no_mask,2174505.png
2458,5952.png,395,134,484,254,face_no_mask,3955952.png
2459,5951.jpg,335,101,473,244,face_other_covering,3355951.jpg
2460,3811.png,431,212,468,273,face_with_mask,4313811.png
2461,5065.jpg,1519,1148,2521,2666,face_with_mask,15195065.jpg
2462,5174.jpg,300,44,714,486,face_with_mask,3005174.jpg
2463,3974.png,214,94,567,468,face_with_mask,2143974.png
2464,4244.png,239,24,424,277,face_with_mask,2394244.png
2465,3243.png,202,152,289,270,face_with_mask,2023243.png
2466,2354.png,235,156,305,233,face_with_mask,2352354.png
2467,5449.jpg,375,219,662,447,face_other_covering,3755449.jpg
2468,5534.jpg,450,118,623,345,face_no_mask,4505534.jpg
2469,4171.png,197,81,265,166,face_with_mask,1974171.png
2470,3321.png,315,73,388,153,face_with_mask,3153321.png
2471,2158.png,137,26,556,567,face_with_mask,1372158.png
2472,3672.png,44,207,79,255,face_other_covering,443672.png
2473,3646.png,148,122,461,525,face_with_mask,1483646.png
2474,4123.png,322,2,731,443,face_with_mask,3224123.png
2475,5863.jpg,465,114,607,306,face_no_mask,4655863.jpg
2476,3899.png,593,94,674,185,face_with_mask,5933899.png
2477,4650.png,251,36,286,76,face_with_mask,2514650.png
2478,3651.png,166,26,530,501,face_with_mask,1663651.png
2479,4831.png,765,53,1005,290,face_with_mask,7654831.png
2480,3405.png,349,91,433,194,face_with_mask,3493405.png
2481,4636.png,275,0,864,711,face_other_covering,2754636.png
2482,3111.png,613,289,663,347,face_no_mask,6133111.png
2483,3125.png,457,82,515,181,face_with_mask,4573125.png
2484,3678.png,128,124,333,398,face_with_mask,1283678.png
2485,4596.png,84,156,254,390,face_with_mask,844596.png
2486,2613.png,310,53,403,177,face_with_mask,3102613.png
2487,2053.jpg,520,68,657,231,face_with_mask,5202053.jpg
2488,2789.png,73,2,590,583,face_with_mask,732789.png
2489,2431.png,285,261,376,376,face_with_mask,2852431.png
2490,4447.png,136,84,281,241,face_with_mask,1364447.png
2491,3264.png,103,105,487,489,face_with_mask,1033264.png
2492,4811.png,672,435,727,513,face_with_mask,6724811.png
2493,3543.png,143,4,633,500,face_with_mask,1433543.png
2494,2733.png,228,157,281,223,face_with_mask,2282733.png
2495,4429.png,8,32,356,453,face_with_mask,84429.png
2496,5098.jpeg,279,76,305,112,face_with_mask,2795098.jpeg
2497,2782.png,153,121,314,332,face_with_mask,1532782.png
2498,2558.png,197,5,521,448,face_with_mask,1972558.png
2499,6316.jpg,869,128,924,188,face_no_mask,8696316.jpg
2500,6311.jpg,234,144,436,367,face_other_covering,2346311.jpg
2501,2771.png,96,73,374,476,face_with_mask,962771.png
2502,5248.jpg,146,5,389,301,face_other_covering,1465248.jpg
2503,5952.png,39,176,144,316,face_no_mask,395952.png
2504,3247.png,345,133,428,234,face_with_mask,3453247.png
2505,2764.png,153,36,420,376,face_with_mask,1532764.png
2506,4021.png,363,4,514,198,face_with_mask,3634021.png
2507,2645.png,293,4,857,524,face_other_covering,2932645.png
2508,5402.jpg,211,186,422,501,face_other_covering,2115402.jpg
2509,2734.png,317,215,350,262,face_no_mask,3172734.png
2510,2881.png,338,109,402,208,face_with_mask,3382881.png
2511,2110.jpg,235,14,786,782,face_with_mask,2352110.jpg
2512,5641.jpg,108,45,395,409,face_other_covering,1085641.jpg
2513,5338.jpg,234,50,322,182,face_other_covering,2345338.jpg
2514,2153.png,442,7,602,228,face_with_mask,4422153.png
2515,3420.png,439,112,510,206,face_with_mask,4393420.png
2516,2564.png,298,132,439,312,face_with_mask,2982564.png
2517,2550.png,117,28,157,76,face_with_mask,1172550.png
2518,3849.png,269,82,488,334,face_with_mask,2693849.png
2519,4539.png,251,0,521,407,face_other_covering,2514539.png
2520,3334.png,1030,90,1089,156,face_other_covering,10303334.png
2521,4649.png,174,115,381,402,face_no_mask,1744649.png
2522,1947.jpg,59,83,130,174,face_with_mask,591947.jpg
2523,3186.png,197,40,267,132,face_with_mask,1973186.png
2524,2278.png,369,7,471,107,face_no_mask,3692278.png
2525,3151.png,72,99,449,619,face_with_mask,723151.png
2526,5943.jpg,457,4,664,244,face_other_covering,4575943.jpg
2527,6026.jpg,423,116,768,566,face_no_mask,4236026.jpg
2528,4356.png,768,287,845,396,face_with_mask,7684356.png
2529,5900.jpg,28,6,523,592,face_other_covering,285900.jpg
2530,5622.jpg,242,36,342,169,face_other_covering,2425622.jpg
2531,3468.png,358,99,382,126,face_with_mask,3583468.png
2532,4076.png,628,93,694,170,face_with_mask,6284076.png
2533,6011.jpg,584,132,638,185,face_other_covering,5846011.jpg
2534,5033.jpg,317,104,399,212,face_with_mask,3175033.jpg
2535,6064.jpg,887,153,956,285,face_no_mask,8876064.jpg
2536,5369.jpeg,245,142,431,338,face_with_mask,2455369.jpeg
2537,4923.png,29,236,331,573,face_with_mask,294923.png
2538,3852.png,84,3,575,600,face_with_mask,843852.png
2539,6415.png,192,25,631,692,face_with_mask,1926415.png
2540,4719.png,285,62,376,230,face_with_mask,2854719.png
2541,4476.png,142,293,436,695,face_other_covering,1424476.png
2542,2259.png,421,119,455,155,face_with_mask,4212259.png
2543,3906.png,361,157,424,245,face_with_mask,3613906.png
2544,4179.png,295,164,411,303,face_with_mask,2954179.png
2545,6228.jpg,27,255,49,285,face_no_mask,276228.jpg
2546,4455.png,18,79,142,244,face_with_mask,184455.png
2547,3743.png,143,30,551,572,face_with_mask,1433743.png
2548,4519.png,153,118,224,205,face_with_mask,1534519.png
2549,3619.png,50,1,675,613,face_with_mask,503619.png
2550,3382.png,124,6,431,380,face_with_mask,1243382.png
2551,6424.png,69,28,381,442,face_with_mask,696424.png
2552,5282.jpg,465,72,543,165,face_other_covering,4655282.jpg
2553,1939.jpg,1466,287,1662,503,face_with_mask,14661939.jpg
2554,6244.jpg,162,42,385,340,face_no_mask,1626244.jpg
2555,2618.png,348,3,518,223,face_with_mask,3482618.png
2556,4151.png,442,85,701,558,face_with_mask,4424151.png
2557,2330.png,529,230,622,309,face_other_covering,5292330.png
2558,6312.jpg,227,187,539,578,face_other_covering,2276312.jpg
2559,4826.png,541,42,596,116,face_with_mask,5414826.png
2560,3578.png,574,25,718,261,face_other_covering,5743578.png
2561,3730.png,430,6,657,271,face_with_mask,4303730.png
2562,2915.png,714,295,740,329,face_with_mask,7142915.png
2563,4018.png,768,29,869,123,face_no_mask,7684018.png
2564,4214.png,558,67,691,204,face_with_mask,5584214.png
2565,1948.jpg,1380,266,2179,1408,face_other_covering,13801948.jpg
2566,2832.png,582,123,690,263,face_no_mask,5822832.png
2567,6286.jpg,388,153,488,286,face_no_mask,3886286.jpg
2568,5654.jpg,798,299,958,489,face_other_covering,7985654.jpg
2569,4490.png,122,5,636,608,face_with_mask,1224490.png
2570,3547.png,235,0,527,318,face_other_covering,2353547.png
2571,6101.png,681,71,889,354,face_no_mask,6816101.png
2572,2322.png,74,42,166,118,face_no_mask,742322.png
2573,2096.jpg,120,99,217,298,face_no_mask,1202096.jpg
2574,4320.png,114,42,376,367,face_with_mask,1144320.png
2575,6393.jpg,239,20,317,123,face_other_covering,2396393.jpg
2576,6000.jpg,697,329,731,398,face_no_mask,6976000.jpg
2577,3265.png,384,0,708,477,face_with_mask,3843265.png
2578,6179.jpg,248,93,325,165,face_no_mask,2486179.jpg
2579,6400.jpg,1598,1,1730,110,face_with_mask,15986400.jpg
2580,4034.png,142,7,408,349,face_other_covering,1424034.png
2581,2707.png,189,43,535,498,face_with_mask,1892707.png
2582,4173.png,515,40,715,297,face_with_mask,5154173.png
2583,2884.png,192,53,358,296,face_with_mask,1922884.png
2584,4381.png,216,49,350,235,face_with_mask,2164381.png
2585,4778.png,418,179,463,235,face_with_mask,4184778.png
2586,4002.png,516,68,638,265,face_with_mask_incorrect,5164002.png
2587,4709.png,867,57,907,174,face_no_mask,8674709.png
2588,5980.jpg,541,31,587,93,face_other_covering,5415980.jpg
2589,3687.png,147,87,230,201,face_with_mask,1473687.png
2590,2565.png,178,56,379,320,face_with_mask,1782565.png
2591,5049.jpg,391,108,667,504,face_with_mask,3915049.jpg
2592,4619.png,364,71,508,274,face_with_mask,3644619.png
2593,2464.png,223,24,307,145,face_with_mask,2232464.png
2594,6366.jpg,568,32,876,497,face_no_mask,5686366.jpg
2595,4613.png,338,79,434,211,face_with_mask,3384613.png
2596,3309.png,184,171,251,258,face_with_mask,1843309.png
2597,5711.jpg,389,567,1853,2564,face_other_covering,3895711.jpg
2598,3296.png,252,44,336,155,face_with_mask,2523296.png
2599,2009.jpg,684,291,852,508,face_with_mask,6842009.jpg
2600,4096.png,318,21,437,173,face_with_mask,3184096.png
2601,2655.png,48,42,495,475,face_with_mask,482655.png
2602,2494.png,21,207,134,335,face_with_mask,212494.png
2603,2152.jpg,150,40,328,290,face_with_mask,1502152.jpg
2604,3494.png,354,8,452,132,face_with_mask,3543494.png
2605,2280.png,611,51,718,180,face_no_mask,6112280.png
2606,2381.png,234,20,559,461,face_with_mask,2342381.png
2607,4445.png,60,183,114,247,face_no_mask,604445.png
2608,5279.jpg,371,205,458,306,face_other_covering,3715279.jpg
2609,5920.jpeg,1507,188,2197,989,face_no_mask,15075920.jpeg
2610,5476.jpg,390,105,527,279,face_other_covering,3905476.jpg
2611,5144.jpg,186,43,497,481,face_with_mask,1865144.jpg
2612,2750.png,457,212,489,253,face_with_mask,4572750.png
2613,5164.jpg,151,66,375,380,face_with_mask,1515164.jpg
2614,6280.jpg,210,162,531,569,face_no_mask,2106280.jpg
2615,4871.png,45,6,329,340,face_other_covering,454871.png
2616,6164.jpg,929,21,1205,370,face_no_mask,9296164.jpg
2617,5220.jpg,189,8,351,214,face_with_mask,1895220.jpg
2618,4896.png,461,31,562,134,face_with_mask,4614896.png
2619,3443.png,41,27,394,425,face_with_mask,413443.png
2620,3246.png,227,233,281,297,face_with_mask,2273246.png
2621,5506.jpg,434,51,809,532,face_no_mask,4345506.jpg
2622,3740.png,310,22,382,116,face_with_mask,3103740.png
2623,3061.png,370,207,424,266,face_with_mask,3703061.png
2624,5104.jpg,605,146,783,337,face_no_mask,6055104.jpg
2625,2497.png,773,108,928,313,face_with_mask,7732497.png
2626,6342.jpg,390,26,528,227,face_no_mask,3906342.jpg
2627,4999.jpg,42,156,362,469,face_no_mask,424999.jpg
2628,5947.jpg,536,52,908,542,face_no_mask,5365947.jpg
2629,4163.png,221,106,583,607,face_with_mask,2214163.png
2630,3498.png,90,57,396,456,face_with_mask,903498.png
2631,3660.png,237,97,466,435,face_with_mask,2373660.png
2632,3879.png,120,58,327,313,face_with_mask,1203879.png
2633,6125.jpg,147,99,754,748,face_no_mask,1476125.jpg
2634,3404.png,517,276,633,414,face_with_mask,5173404.png
2635,3983.png,326,118,353,148,face_with_mask,3263983.png
2636,3194.png,104,94,226,256,face_with_mask,1043194.png
2637,3478.png,392,53,428,108,face_with_mask,3923478.png
2638,4917.png,346,84,446,225,face_with_mask,3464917.png
2639,3719.png,575,172,640,264,face_with_mask,5753719.png
2640,3858.png,234,19,363,157,face_with_mask,2343858.png
2641,3491.png,162,4,483,428,face_with_mask,1623491.png
2642,3233.png,217,2,495,282,face_other_covering,2173233.png
2643,3220.png,129,15,314,198,face_other_covering,1293220.png
2644,2492.png,405,63,450,125,face_no_mask,4052492.png
2645,3901.png,173,67,334,275,face_with_mask,1733901.png
2646,4941.png,21,141,91,212,face_no_mask,214941.png
2647,4498.png,429,163,567,332,face_with_mask,4294498.png
2648,3061.png,316,184,378,267,face_with_mask,3163061.png
2649,6117.jpg,46,116,391,523,face_no_mask,466117.jpg
2650,4538.png,322,51,523,325,face_with_mask,3224538.png
2651,2326.png,402,40,708,449,face_with_mask,4022326.png
2652,5883.jpg,232,5,901,904,face_no_mask,2325883.jpg
2653,4243.png,158,77,285,256,face_with_mask,1584243.png
2654,2233.png,309,101,449,253,face_with_mask,3092233.png
2655,4759.png,176,31,380,332,face_other_covering,1764759.png
2656,4859.png,298,48,388,164,face_with_mask,2984859.png
2657,3492.png,25,92,339,464,face_with_mask,253492.png
2658,6378.jpg,205,21,254,95,face_no_mask,2056378.jpg
2659,4562.png,221,27,509,453,face_with_mask,2214562.png
2660,2006.jpg,276,145,377,255,face_with_mask,2762006.jpg
2661,3510.png,378,61,516,237,face_with_mask,3783510.png
2662,2124.jpg,1483,112,1598,270,face_no_mask,14832124.jpg
2663,6059.jpg,435,65,654,363,face_no_mask,4356059.jpg
2664,2802.png,314,7,422,162,face_with_mask,3142802.png
2665,6018.jpg,326,262,373,310,face_no_mask,3266018.jpg
2666,3050.png,440,1,676,282,face_with_mask,4403050.png
2667,3240.png,777,38,860,143,face_with_mask,7773240.png
2668,5441.jpg,359,115,639,509,face_with_mask,3595441.jpg
2669,5337.jpg,164,70,258,177,face_other_covering,1645337.jpg
2670,5184.jpg,679,80,805,229,face_with_mask,6795184.jpg
2671,2464.png,417,64,549,196,face_with_mask,4172464.png
2672,4269.png,133,8,565,603,face_with_mask,1334269.png
2673,2349.png,29,69,285,343,face_other_covering,292349.png
2674,4773.png,379,83,539,265,face_with_mask,3794773.png
2675,3909.png,290,87,462,265,face_with_mask,2903909.png
2676,2440.png,346,94,480,241,face_with_mask,3462440.png
2677,4748.png,513,0,836,202,face_no_mask,5134748.png
2678,4682.png,538,137,585,183,face_with_mask,5384682.png
2679,5368.jpg,232,66,675,659,face_no_mask,2325368.jpg
2680,4995.jpg,186,70,291,232,face_with_mask,1864995.jpg
2681,2089.jpg,123,37,213,169,face_other_covering,1232089.jpg
2682,5558.jpg,179,14,350,251,face_other_covering,1795558.jpg
2683,3228.png,267,114,359,231,face_other_covering,2673228.png
2684,3412.png,294,198,619,509,face_with_mask,2943412.png
2685,3933.png,414,236,477,319,face_with_mask,4143933.png
2686,4866.png,693,157,740,210,face_with_mask,6934866.png
2687,4653.png,144,158,177,211,face_no_mask,1444653.png
2688,3002.png,156,268,230,343,face_with_mask,1563002.png
2689,4478.png,67,27,332,411,face_other_covering,674478.png
2690,5127.jpg,396,37,452,167,face_with_mask,3965127.jpg
2691,4851.png,78,36,189,159,face_with_mask,784851.png
2692,3499.png,108,3,402,295,face_with_mask,1083499.png
2693,4959.png,9,115,264,388,face_other_covering,94959.png
2694,5985.jpg,532,199,604,296,face_no_mask,5325985.jpg
2695,3635.png,551,187,694,378,face_with_mask,5513635.png
2696,5980.jpg,224,102,273,161,face_no_mask,2245980.jpg
2697,5948.jpg,752,241,885,417,face_no_mask,7525948.jpg
2698,3507.png,192,54,606,587,face_with_mask,1923507.png
2699,5158.jpg,219,10,562,390,face_with_mask,2195158.jpg
2700,3640.png,3,98,78,225,face_with_mask,33640.png
2701,6228.jpg,122,151,212,275,face_no_mask,1226228.jpg
2702,3751.png,60,18,422,460,face_with_mask,603751.png
2703,2196.png,282,34,507,295,face_other_covering,2822196.png
2704,4275.png,292,9,559,358,face_with_mask,2924275.png
2705,2699.png,276,62,486,439,face_other_covering,2762699.png
2706,4975.png,455,93,599,300,face_with_mask,4554975.png
2707,4826.png,413,49,450,99,face_with_mask,4134826.png
2708,5201.jpg,3574,991,4021,1529,face_with_mask,35745201.jpg
2709,6066.jpg,16,75,168,241,face_no_mask,166066.jpg
2710,2284.png,493,88,568,165,face_with_mask,4932284.png
2711,4392.png,233,21,569,414,face_with_mask,2334392.png
2712,3082.png,494,32,561,120,face_with_mask,4943082.png
2713,4843.png,171,7,554,466,face_other_covering,1714843.png
2714,4750.png,227,127,324,247,face_with_mask,2274750.png
2715,1946.jpg,209,13,318,150,face_with_mask,2091946.jpg
2716,6180.jpg,370,0,462,127,face_no_mask,3706180.jpg
2717,2637.png,483,107,525,155,face_with_mask,4832637.png
2718,4960.png,392,6,609,194,face_other_covering,3924960.png
2719,3732.png,40,87,118,195,face_with_mask,403732.png
2720,6288.jpg,533,88,586,156,face_no_mask,5336288.jpg
2721,3386.png,350,82,401,138,face_other_covering,3503386.png
2722,3960.png,1089,33,1197,192,face_other_covering,10893960.png
2723,4623.png,129,0,345,243,face_with_mask,1294623.png
2724,6407.png,659,104,791,217,face_with_mask_incorrect,6596407.png
2725,2422.png,308,38,337,74,face_with_mask,3082422.png
