index,name,x1,x2,y1,y2,classname,newFilename
2650,4224.png,41,103,520,554,face_with_mask,414224.png
93,5298.jpg,616,50,717,192,face_other_covering,6165298.jpg
5739,5952.png,792,89,894,212,face_no_mask,7925952.png
321,2143.jpg,2011,430,2124,661,face_with_mask,20112143.jpg
5328,3468.png,358,99,382,126,face_with_mask,3583468.png
4610,3142.png,333,118,390,195,face_with_mask,3333142.png
2280,5582.jpg,7,111,993,1179,face_with_mask,75582.jpg
2811,5175.jpg,842,263,1038,533,face_with_mask,8425175.jpg
6368,6433.png,536,152,665,333,face_with_mask,5366433.png
2730,4770.png,318,146,371,210,face_with_mask,3184770.png
5665,3432.png,485,239,525,281,face_other_covering,4853432.png
4879,2136.jpg,503,5,671,153,face_with_mask,5032136.jpg
2089,3934.png,28,50,75,112,face_with_mask,283934.png
2616,4550.png,248,41,370,165,face_with_mask,2484550.png
82,4221.png,0,40,252,343,face_with_mask,04221.png
7159,5038.jpg,740,103,844,247,face_with_mask,7405038.jpg
5157,2702.png,486,148,547,231,face_with_mask,4862702.png
6919,5393.jpg,2,108,321,589,face_other_covering,25393.jpg
7239,5431.jpg,407,8,692,337,face_other_covering,4075431.jpg
1413,4940.png,268,0,416,157,face_with_mask,2684940.png
4364,1932.jpg,324,5,877,666,face_no_mask,3241932.jpg
5864,4073.png,312,310,364,376,face_no_mask,3124073.png
3953,2726.png,40,2,441,426,face_with_mask,402726.png
4281,6060.jpg,422,0,712,289,face_no_mask,4226060.jpg
6431,4525.png,372,16,502,180,face_with_mask,3724525.png
2720,5989.jpg,537,195,693,432,face_no_mask,5375989.jpg
3634,2198.png,53,21,317,310,face_other_covering,532198.png
2224,6228.jpg,447,238,537,344,face_no_mask,4476228.jpg
2014,3864.png,184,137,313,321,face_with_mask,1843864.png
6415,5241.jpg,221,75,403,272,face_with_mask,2215241.jpg
4045,3375.png,87,28,246,250,face_other_covering,873375.png
3344,3749.png,158,1,605,425,face_with_mask,1583749.png
894,6110.jpg,97,74,226,235,face_other_covering,976110.jpg
743,3136.png,321,62,391,160,face_with_mask,3213136.png
1418,5524.jpg,156,95,334,345,face_no_mask,1565524.jpg
3952,6040.jpg,389,43,538,167,face_no_mask,3896040.jpg
4085,3980.png,59,212,118,273,face_no_mask,593980.png
2583,6038.jpg,476,4,532,88,face_no_mask,4766038.jpg
2795,4269.png,133,8,565,603,face_with_mask,1334269.png
4664,4602.png,319,100,448,296,face_with_mask,3194602.png
2133,3181.png,735,21,799,126,face_no_mask,7353181.png
2914,3065.png,224,30,372,177,face_with_mask,2243065.png
1732,4817.png,162,206,329,360,face_with_mask,1624817.png
7014,2255.png,13,394,190,606,face_with_mask,132255.png
6214,6077.jpg,618,278,898,532,face_no_mask,6186077.jpg
6461,3016.png,196,298,272,386,face_with_mask,1963016.png
526,2935.png,390,0,445,85,face_with_mask,3902935.png
1347,3438.png,112,115,457,562,face_with_mask,1123438.png
3528,3873.png,124,4,410,353,face_with_mask,1243873.png
1020,4212.png,348,4,744,528,face_with_mask,3484212.png
1926,3841.png,1,3,93,152,face_no_mask,13841.png
5001,6140.jpg,87,3,308,262,face_other_covering,876140.jpg
5299,4971.png,141,10,524,587,face_with_mask,1414971.png
491,4640.png,499,2,708,184,face_no_mask,4994640.png
6489,4015.png,302,59,361,162,face_with_mask,3024015.png
5514,2351.png,393,193,469,296,face_with_mask,3932351.png
4182,4575.png,312,50,418,173,face_with_mask,3124575.png
860,5157.jpg,271,17,559,436,face_with_mask,2715157.jpg
4114,2228.png,172,76,296,218,face_with_mask,1722228.png
6803,5020.jpg,162,32,400,330,face_with_mask,1625020.jpg
958,5672.jpg,219,19,404,299,face_no_mask,2195672.jpg
3753,4697.png,56,98,105,181,face_with_mask,564697.png
6573,3584.png,801,408,822,436,face_no_mask,8013584.png
5442,3073.png,123,30,229,163,face_with_mask,1233073.png
5150,3916.png,5,45,35,87,face_with_mask,53916.png
6968,6238.jpg,244,80,572,511,face_no_mask,2446238.jpg
283,6418.png,439,292,467,353,face_with_mask_incorrect,4396418.png
3530,3973.png,113,40,402,461,face_with_mask,1133973.png
2135,3811.png,239,165,294,236,face_with_mask,2393811.png
4910,3818.png,457,252,501,308,face_with_mask,4573818.png
5403,2181.png,302,40,494,284,face_with_mask,3022181.png
157,5310.jpg,350,24,486,194,face_no_mask,3505310.jpg
2924,5731.jpg,807,84,905,213,face_no_mask,8075731.jpg
6686,2264.png,144,3,563,545,face_with_mask,1442264.png
890,3376.png,281,203,340,278,face_with_mask,2813376.png
6380,5491.jpg,1301,665,3031,2364,face_with_mask,13015491.jpg
4388,5263.jpg,882,574,992,711,face_with_mask,8825263.jpg
2989,3953.png,346,191,389,254,face_with_mask,3463953.png
3083,2824.png,405,65,462,137,face_with_mask,4052824.png
2122,3181.png,356,85,465,234,face_with_mask,3563181.png
4073,2273.png,213,38,383,309,face_other_covering,2132273.png
6977,5961.jpg,110,400,298,583,face_no_mask,1105961.jpg
3670,1921.jpg,68,124,341,452,face_no_mask,681921.jpg
6944,4451.png,505,203,602,328,face_with_mask,5054451.png
3679,5123.jpg,155,200,366,471,face_with_mask,1555123.jpg
2115,6176.jpg,543,172,693,348,face_no_mask,5436176.jpg
1821,4018.png,737,120,852,296,face_with_mask,7374018.png
1032,3120.png,135,285,163,319,face_with_mask,1353120.png
1039,6237.jpg,330,96,492,315,face_no_mask,3306237.jpg
1446,5661.jpg,187,14,344,208,face_no_mask,1875661.jpg
3788,6263.jpg,160,1,749,653,face_no_mask,1606263.jpg
3038,6223.jpg,765,31,905,181,face_no_mask,7656223.jpg
2823,3552.png,304,2,567,338,face_with_mask,3043552.png
70,2965.png,159,89,490,586,face_with_mask,1592965.png
2073,2441.png,145,237,229,321,face_with_mask,1452441.png
2494,3361.png,520,40,637,170,face_with_mask_incorrect,5203361.png
3821,4111.png,230,72,970,813,face_with_mask,2304111.png
1657,1938.jpg,81,91,136,167,face_no_mask,811938.jpg
711,3533.png,111,0,357,274,face_with_mask,1113533.png
756,3351.png,212,104,259,168,face_with_mask,2123351.png
6200,3856.png,466,68,627,233,face_with_mask,4663856.png
4345,3522.png,212,12,373,275,face_other_covering,2123522.png
1629,6088.jpg,1039,1071,1450,1533,face_no_mask,10396088.jpg
1814,3265.png,384,0,708,477,face_with_mask,3843265.png
1348,1876.jpg,186,63,417,357,face_other_covering,1861876.jpg
1667,5045.jpg,636,207,946,634,face_with_mask,6365045.jpg
6713,5364.jpg,216,34,425,384,face_other_covering,2165364.jpg
6317,5438.jpg,268,264,606,750,face_other_covering,2685438.jpg
5278,2680.png,170,19,308,218,face_with_mask,1702680.png
845,4338.png,167,19,493,439,face_with_mask,1674338.png
3794,4776.png,336,151,394,272,face_with_mask,3364776.png
6774,2310.png,213,169,325,299,face_other_covering,2132310.png
7185,2546.png,438,217,520,345,face_with_mask,4382546.png
4601,4658.png,257,179,393,337,face_with_mask,2574658.png
6134,2019.jpg,357,270,1097,1283,face_other_covering,3572019.jpg
1105,4907.png,178,112,535,582,face_with_mask,1784907.png
1599,2550.png,164,41,196,76,face_with_mask,1642550.png
5521,4166.png,496,71,787,376,face_with_mask,4964166.png
5613,5699.jpg,64,4,454,427,face_no_mask,645699.jpg
4050,5335.jpg,118,70,212,154,face_other_covering,1185335.jpg
5015,6094.jpg,292,166,3178,4357,face_no_mask,2926094.jpg
3782,5097.jpg,877,412,983,524,face_with_mask,8775097.jpg
4268,3998.png,35,272,258,539,face_with_mask_incorrect,353998.png
6454,1822.jpg,510,2,708,213,face_with_mask,5101822.jpg
738,3964.png,92,49,418,526,face_with_mask,923964.png
3468,3040.png,96,0,451,540,face_other_covering,963040.png
2951,2286.png,308,130,390,244,face_with_mask,3082286.png
7126,4768.png,335,73,394,149,face_with_mask,3354768.png
1008,3350.png,777,98,811,214,face_with_mask,7773350.png
582,1834.jpg,481,103,627,265,face_other_covering,4811834.jpg
5347,4943.png,321,97,376,157,face_with_mask,3214943.png
5847,5899.jpg,989,112,1275,486,face_no_mask,9895899.jpg
478,5440.jpg,363,2,1017,601,face_with_mask,3635440.jpg
88,4019.png,207,123,296,242,face_with_mask,2074019.png
2696,6202.jpg,513,14,643,182,face_other_covering,5136202.jpg
3256,3593.png,261,183,535,541,face_other_covering,2613593.png
2859,4129.png,137,60,216,159,face_with_mask,1374129.png
6957,2979.png,95,106,423,528,face_with_mask,952979.png
2497,2622.png,11,116,294,384,face_other_covering,112622.png
2793,5662.jpg,246,44,435,237,face_other_covering,2465662.jpg
4903,6113.jpg,74,30,223,185,face_other_covering,746113.jpg
2473,4999.jpg,42,156,362,469,face_no_mask,424999.jpg
7208,4210.png,242,13,443,279,face_with_mask,2424210.png
114,6310.jpg,727,274,779,341,face_no_mask,7276310.jpg
501,3887.png,83,181,189,291,face_with_mask,833887.png
5018,3125.png,457,82,515,181,face_with_mask,4573125.png
3781,5097.jpg,487,206,562,293,face_with_mask,4875097.jpg
3980,5543.jpg,378,120,631,485,face_other_covering,3785543.jpg
6045,6101.png,681,71,889,354,face_no_mask,6816101.png
6795,6064.jpg,320,27,479,184,face_no_mask,3206064.jpg
4269,6160.jpg,241,1,774,506,face_no_mask,2416160.jpg
1475,2096.jpg,693,39,868,270,face_no_mask,6932096.jpg
293,4797.png,243,22,422,250,face_other_covering,2434797.png
5182,3249.png,251,162,324,248,face_with_mask,2513249.png
5537,4086.png,223,161,253,199,face_with_mask,2234086.png
2654,2783.png,248,7,418,204,face_with_mask,2482783.png
89,5298.jpg,166,378,328,597,face_no_mask,1665298.jpg
3522,2419.png,89,285,117,317,face_with_mask,892419.png
1354,1951.jpg,204,113,356,348,face_other_covering,2041951.jpg
5806,5484.jpg,165,1,536,419,face_other_covering,1655484.jpg
268,5098.jpeg,316,70,341,105,face_with_mask,3165098.jpeg
1505,5761.jpg,317,232,430,379,face_no_mask,3175761.jpg
3795,4776.png,243,106,342,282,face_with_mask,2434776.png
3585,2929.png,311,34,388,148,face_with_mask,3112929.png
6719,6282.jpg,0,159,23,234,face_no_mask,06282.jpg
407,3685.png,493,41,816,417,face_with_mask,4933685.png
6186,3923.png,154,330,241,443,face_other_covering,1543923.png
5703,3810.png,425,108,507,209,face_with_mask,4253810.png
6306,4675.png,23,22,360,446,face_other_covering,234675.png
3202,5627.jpg,192,3,357,212,face_no_mask,1925627.jpg
1360,5742.jpg,1094,231,1351,574,face_other_covering,10945742.jpg
2911,5817.jpg,170,162,353,377,face_other_covering,1705817.jpg
5988,6003.jpg,235,257,332,410,face_no_mask,2356003.jpg
1906,2080.jpg,269,37,452,254,face_with_mask,2692080.jpg
2042,2792.png,339,268,400,337,face_with_mask,3392792.png
6746,6288.jpg,1,110,29,159,face_no_mask,16288.jpg
1868,6407.png,659,104,791,217,face_with_mask_incorrect,6596407.png
6869,6316.jpg,368,99,429,166,face_no_mask,3686316.jpg
723,2768.png,33,73,502,669,face_with_mask,332768.png
3556,6286.jpg,388,151,488,285,face_no_mask,3886286.jpg
2005,5486.jpg,158,7,465,359,face_other_covering,1585486.jpg
5668,6036.jpg,311,121,437,260,face_no_mask,3116036.jpg
3052,3507.png,192,54,606,587,face_with_mask,1923507.png
3691,2666.png,353,374,453,527,face_with_mask,3532666.png
5683,3817.png,97,202,347,534,face_with_mask,973817.png
508,5150.jpg,364,46,550,295,face_with_mask,3645150.jpg
6445,2103.jpg,253,11,360,183,face_no_mask,2532103.jpg
1884,3898.png,399,55,515,207,face_with_mask,3993898.png
4823,1916.jpg,228,79,308,179,face_with_mask_incorrect,2281916.jpg
560,6218.jpg,204,296,588,754,face_no_mask,2046218.jpg
2032,2364.png,164,3,630,628,face_other_covering,1642364.png
3568,2612.png,0,55,66,201,face_no_mask,02612.png
754,2399.png,95,154,401,619,face_with_mask,952399.png
2205,3643.png,843,191,1144,536,face_with_mask,8433643.png
174,6102.jpg,577,58,660,136,face_no_mask,5776102.jpg
2551,2718.png,424,97,504,184,face_with_mask,4242718.png
4743,5541.jpg,73,21,353,421,face_no_mask,735541.jpg
6102,3581.png,621,137,786,308,face_with_mask,6213581.png
167,6112.jpg,613,15,749,194,face_no_mask,6136112.jpg
5949,5818.jpg,699,115,776,218,face_no_mask,6995818.jpg
347,4177.png,543,19,685,190,face_with_mask,5434177.png
3304,1835.jpg,491,135,549,204,face_with_mask,4911835.jpg
1293,4866.png,351,107,388,144,face_with_mask,3514866.png
459,1924.jpg,555,78,795,386,face_with_mask,5551924.jpg
6812,4890.png,0,29,431,573,face_other_covering,04890.png
6457,2997.png,89,195,123,236,face_no_mask,892997.png
6592,4231.png,79,0,373,377,face_with_mask,794231.png
2201,4154.png,141,26,433,415,face_with_mask,1414154.png
592,3020.png,92,32,142,85,face_other_covering,923020.png
7153,4786.png,131,6,319,169,face_other_covering,1314786.png
1430,4208.png,318,9,367,64,face_with_mask,3184208.png
4198,5460.jpeg,147,57,488,506,face_no_mask,1475460.jpeg
5453,4460.png,261,143,309,208,face_with_mask,2614460.png
3608,2802.png,0,97,126,282,face_with_mask,02802.png
3614,5359.jpg,84,57,153,140,face_other_covering,845359.jpg
3150,1914.jpg,695,248,779,341,face_no_mask,6951914.jpg
5902,1941.jpg,376,29,419,84,face_with_mask,3761941.jpg
5490,4503.png,45,10,263,328,face_with_mask,454503.png
1666,5045.jpg,1737,339,2062,740,face_with_mask,17375045.jpg
5996,6393.jpg,239,20,317,123,face_other_covering,2396393.jpg
1405,4653.png,2,255,68,343,face_other_covering,24653.png
4830,2564.png,298,132,439,312,face_with_mask,2982564.png
3036,6223.jpg,167,188,287,318,face_no_mask,1676223.jpg
1515,2422.png,349,20,381,60,face_with_mask,3492422.png
5862,4073.png,981,523,1038,581,face_other_covering,9814073.png
4738,5690.jpg,329,14,414,117,face_no_mask,3295690.jpg
2119,1851.jpg,690,228,863,428,face_with_mask,6901851.jpg
5507,1985.jpg,452,100,537,190,face_other_covering,4521985.jpg
1953,2456.png,78,5,312,327,face_other_covering,782456.png
4169,2573.png,378,201,399,231,face_with_mask,3782573.png
1963,5757.jpg,1017,238,1185,534,face_no_mask,10175757.jpg
3206,5913.jpg,208,209,257,265,face_no_mask,2085913.jpg
5086,3892.png,70,33,130,104,face_with_mask,703892.png
2547,2870.png,312,161,402,279,face_with_mask,3122870.png
2498,4319.png,116,7,439,305,face_other_covering,1164319.png
4063,4528.png,65,7,372,346,face_with_mask,654528.png
6856,4617.png,88,45,458,448,face_with_mask,884617.png
4334,2506.png,249,52,376,255,face_with_mask,2492506.png
4747,4354.png,564,17,654,165,face_with_mask,5644354.png
4272,2536.png,365,82,467,237,face_with_mask,3652536.png
1819,6167.jpg,462,109,569,236,face_no_mask,4626167.jpg
5721,1991.jpg,3534,1255,3801,1572,face_other_covering,35341991.jpg
4124,4719.png,536,60,695,270,face_with_mask,5364719.png
6699,2794.png,729,151,844,297,face_with_mask,7292794.png
5274,5694.jpg,151,103,303,291,face_no_mask,1515694.jpg
1988,3018.png,95,112,225,290,face_with_mask,953018.png
6512,6011.jpg,402,121,456,182,face_no_mask,4026011.jpg
4527,3334.png,720,4,811,110,face_with_mask,7203334.png
717,6271.jpg,400,11,506,161,face_no_mask,4006271.jpg
5320,3468.png,273,180,345,263,face_with_mask,2733468.png
5253,4466.png,595,104,629,142,face_with_mask,5954466.png
2636,3960.png,725,0,933,202,face_other_covering,7253960.png
3082,2824.png,41,62,125,187,face_with_mask,412824.png
4282,5498.jpg,177,52,566,492,face_other_covering,1775498.jpg
6515,6011.jpg,91,86,145,144,face_other_covering,916011.jpg
5344,4943.png,361,151,435,239,face_with_mask,3614943.png
4460,3263.png,91,45,375,372,face_with_mask,913263.png
990,3410.png,426,57,531,196,face_with_mask,4263410.png
5351,4943.png,265,18,291,52,face_with_mask,2654943.png
4656,4532.png,220,185,268,243,face_with_mask,2204532.png
2549,2870.png,628,160,692,277,face_with_mask,6282870.png
5901,1941.jpg,468,24,507,78,face_with_mask,4681941.jpg
6064,5548.jpg,91,35,429,491,face_no_mask,915548.jpg
7134,4777.png,631,51,703,152,face_with_mask,6314777.png
6394,5959.jpg,5,265,125,373,face_other_covering,55959.jpg
206,2431.png,439,177,478,221,face_with_mask,4392431.png
6555,3449.png,442,199,527,341,face_no_mask,4423449.png
6929,4303.png,244,108,358,243,face_with_mask,2444303.png
6752,6288.jpg,388,56,447,160,face_other_covering,3886288.jpg
4923,2964.png,198,73,320,265,face_no_mask,1982964.png
6683,2009.jpg,684,291,852,508,face_with_mask,6842009.jpg
2532,6010.jpg,270,121,316,183,face_no_mask,2706010.jpg
6559,3700.png,84,17,371,402,face_other_covering,843700.png
6462,3016.png,296,282,371,375,face_with_mask,2963016.png
5271,3402.png,176,34,536,498,face_other_covering,1763402.png
5333,3468.png,433,21,463,58,face_with_mask,4333468.png
551,3727.png,496,141,525,243,face_with_mask,4963727.png
7048,6269.jpg,165,127,485,529,face_other_covering,1656269.jpg
150,4047.png,284,39,470,293,face_other_covering,2844047.png
5556,3138.png,372,127,524,271,face_with_mask,3723138.png
973,3064.png,538,96,588,192,face_no_mask,5383064.png
2813,5863.jpg,751,21,948,265,face_no_mask,7515863.jpg
2798,3448.png,161,0,476,271,face_other_covering,1613448.png
4538,2981.png,112,39,430,447,face_with_mask,1122981.png
2413,2052.jpg,477,191,539,277,face_with_mask,4772052.jpg
6876,2669.png,78,49,131,113,face_no_mask,782669.png
5832,5011.jpg,95,125,191,248,face_with_mask,955011.jpg
403,2148.jpg,35,229,146,381,face_with_mask_incorrect,352148.jpg
7250,4311.png,251,23,525,427,face_with_mask,2514311.png
4617,5445.jpg,452,109,585,209,face_with_mask_incorrect,4525445.jpg
983,2053.jpg,57,135,212,321,face_with_mask,572053.jpg
730,3618.png,2,1,727,810,face_with_mask,23618.png
1169,6000.jpg,349,545,422,642,face_no_mask,3496000.jpg
928,6031.jpg,322,89,381,175,face_no_mask,3226031.jpg
2681,3058.png,2,5,524,521,face_with_mask,23058.png
682,6220.jpg,752,39,841,153,face_no_mask,7526220.jpg
4718,3504.png,455,174,489,224,face_with_mask,4553504.png
5115,4953.png,282,105,444,282,face_with_mask,2824953.png
4206,2324.png,267,10,500,333,face_with_mask,2672324.png
3015,6353.jpg,806,264,1521,1153,face_no_mask,8066353.jpg
4929,4453.png,298,321,336,374,face_other_covering,2984453.png
816,2305.png,13,21,230,269,face_other_covering,132305.png
5876,3144.png,95,55,496,566,face_other_covering,953144.png
259,1952.jpg,701,96,944,362,face_other_covering,7011952.jpg
747,6041.jpg,47,116,160,242,face_no_mask,476041.jpg
3793,4776.png,370,78,511,227,face_with_mask,3704776.png
4777,4656.png,116,44,303,248,face_with_mask,1164656.png
7233,2461.png,442,1,960,647,face_other_covering,4422461.png
16,3754.png,353,181,641,478,face_other_covering,3533754.png
6333,5724.jpg,238,46,454,330,face_other_covering,2385724.jpg
4949,3907.png,262,84,456,341,face_with_mask,2623907.png
3904,5075.png,305,186,397,263,face_with_mask,3055075.png
2982,6194.jpg,342,129,502,313,face_other_covering,3426194.jpg
2664,4645.png,223,46,282,128,face_with_mask,2234645.png
2818,5169.jpg,374,22,409,64,face_no_mask,3745169.jpg
4223,6398.jpg,556,138,757,415,face_with_mask,5566398.jpg
768,4853.png,243,242,338,400,face_with_mask,2434853.png
138,5931.jpg,477,95,518,148,face_no_mask,4775931.jpg
4497,4536.png,723,182,865,314,face_with_mask,7234536.png
5286,5469.jpg,104,337,357,667,face_no_mask,1045469.jpg
6992,1812.jpg,636,47,711,133,face_with_mask,6361812.jpg
2892,5278.jpg,349,12,644,348,face_other_covering,3495278.jpg
6560,5390.jpg,6,7,606,809,face_no_mask,65390.jpg
949,5720.jpg,266,17,398,176,face_other_covering,2665720.jpg
2059,3000.png,373,3,617,339,face_with_mask,3733000.png
6426,2915.png,377,288,405,324,face_with_mask,3772915.png
6732,4431.png,13,8,520,617,face_with_mask,134431.png
4852,6023.jpg,371,44,592,311,face_no_mask,3716023.jpg
3058,2341.png,134,5,305,181,face_with_mask,1342341.png
4913,3818.png,515,281,581,365,face_with_mask,5153818.png
4130,3146.png,339,125,487,308,face_other_covering,3393146.png
914,4692.png,170,50,542,546,face_with_mask,1704692.png
735,5553.jpg,345,19,574,350,face_other_covering,3455553.jpg
7071,4061.png,212,4,381,198,face_other_covering,2124061.png
2985,5170.jpg,295,102,465,335,face_with_mask,2955170.jpg
6041,6230.jpeg,347,37,412,139,face_no_mask,3476230.jpeg
3164,5985.jpg,55,255,122,336,face_no_mask,555985.jpg
6776,3832.png,263,246,491,604,face_with_mask,2633832.png
5983,6423.png,154,0,560,504,face_with_mask,1546423.png
3960,5040.jpeg,523,1,737,294,face_with_mask,5235040.jpeg
4668,4472.png,273,3,420,194,face_no_mask,2734472.png
3,6427.png,218,98,577,580,face_with_mask_incorrect,2186427.png
1591,2550.png,65,85,184,219,face_with_mask,652550.png
616,5255.jpg,791,0,4360,3062,face_no_mask,7915255.jpg
2581,6232.jpg,305,256,382,365,face_no_mask,3056232.jpg
5627,2610.png,682,34,821,222,face_with_mask,6822610.png
5409,4467.png,223,5,428,272,face_with_mask,2234467.png
2970,3030.png,388,106,461,211,face_with_mask,3883030.png
512,3711.png,66,82,410,521,face_with_mask,663711.png
932,3675.png,405,166,565,378,face_with_mask,4053675.png
790,5397.jpg,601,110,1314,1155,face_with_mask,6015397.jpg
5903,1941.jpg,334,27,375,80,face_with_mask,3341941.jpg
4665,5696.jpg,161,124,730,917,face_other_covering,1615696.jpg
6841,4611.png,143,36,426,480,face_with_mask,1434611.png
19,1926.jpg,442,84,805,489,face_with_mask,4421926.jpg
5762,4475.png,361,57,568,327,face_other_covering,3614475.png
5070,3735.png,89,57,103,70,face_with_mask,893735.png
4193,3922.png,0,3,448,541,face_with_mask,03922.png
543,4301.png,155,182,249,298,face_with_mask,1554301.png
1665,3993.png,184,87,471,484,face_with_mask,1843993.png
1076,4607.png,408,186,682,585,face_with_mask,4084607.png
5483,4294.png,276,63,475,280,face_other_covering,2764294.png
7094,4141.png,937,121,975,173,face_with_mask,9374141.png
4480,3023.png,129,136,198,222,face_with_mask,1293023.png
2227,6228.jpg,563,332,641,411,face_no_mask,5636228.jpg
6201,3856.png,90,14,324,324,face_with_mask,903856.png
1685,1832.jpg,3,242,109,406,face_with_mask_incorrect,31832.jpg
6542,3478.png,325,49,369,103,face_with_mask,3253478.png
767,4853.png,6,6,249,380,face_with_mask,64853.png
4194,1854.jpg,442,230,560,368,face_with_mask,4421854.jpg
5689,3347.png,380,160,444,220,face_with_mask,3803347.png
3227,2739.png,451,79,532,209,face_with_mask,4512739.png
3630,5730.jpg,411,67,462,125,face_no_mask,4115730.jpg
5132,3213.png,166,53,279,206,face_no_mask,1663213.png
2166,2563.png,66,92,206,263,face_with_mask,662563.png
3572,3976.png,291,115,335,182,face_with_mask_incorrect,2913976.png
3340,5963.jpg,558,145,675,300,face_no_mask,5585963.jpg
4552,5455.jpg,1375,444,1836,1015,face_other_covering,13755455.jpg
1113,3041.png,87,2,515,519,face_with_mask,873041.png
7,5525.jpg,49,58,191,247,face_no_mask,495525.jpg
372,4557.png,208,99,263,174,face_with_mask,2084557.png
1038,2445.png,369,33,518,294,face_other_covering,3692445.png
2663,4645.png,106,13,164,102,face_with_mask,1064645.png
5030,6217.jpg,453,104,537,232,face_no_mask,4536217.jpg
6243,4517.png,80,72,105,106,face_no_mask,804517.png
5877,2250.png,393,4,817,453,face_other_covering,3932250.png
1193,2180.png,325,171,391,252,face_with_mask,3252180.png
1152,2515.png,101,40,251,266,face_with_mask,1012515.png
3364,4195.png,283,85,574,447,face_other_covering,2834195.png
1275,4256.png,99,0,380,373,face_other_covering,994256.png
891,3376.png,363,198,420,284,face_with_mask,3633376.png
1330,4485.png,653,3,848,249,face_no_mask,6534485.png
87,6403.png,612,0,1112,779,face_with_mask,6126403.png
1811,6229.jpg,402,108,758,562,face_no_mask,4026229.jpg
6595,3003.png,748,9,1105,450,face_with_mask,7483003.png
4082,3980.png,285,189,388,328,face_with_mask,2853980.png
3067,3642.png,58,125,146,232,face_with_mask,583642.png
1063,3071.png,159,48,403,322,face_with_mask,1593071.png
3442,6172.jpg,275,53,415,253,face_no_mask,2756172.jpg
3550,6074.jpg,30,170,105,252,face_no_mask,306074.jpg
4646,2113.jpg,284,16,518,348,face_with_mask,2842113.jpg
202,2431.png,453,254,525,387,face_with_mask,4532431.png
6239,4517.png,522,112,610,225,face_with_mask,5224517.png
2011,2432.png,108,203,247,333,face_with_mask,1082432.png
4502,3300.png,444,225,518,328,face_with_mask,4443300.png
7184,2546.png,323,257,407,359,face_with_mask,3232546.png
1479,4429.png,396,11,698,427,face_with_mask,3964429.png
1216,4783.png,201,127,281,208,face_other_covering,2014783.png
1531,6170.jpg,419,35,845,589,face_no_mask,4196170.jpg
6749,6288.jpg,689,128,722,167,face_no_mask,6896288.jpg
1743,2643.png,314,6,510,249,face_other_covering,3142643.png
4963,2414.png,166,54,538,562,face_other_covering,1662414.png
4448,4932.png,154,222,220,279,face_with_mask,1544932.png
3760,4085.png,119,154,196,254,face_with_mask,1194085.png
895,6110.jpg,631,95,777,256,face_no_mask,6316110.jpg
500,4134.png,132,89,177,164,face_with_mask_incorrect,1324134.png
3654,5630.jpg,199,5,485,352,face_no_mask,1995630.jpg
6220,2653.png,46,0,474,365,face_other_covering,462653.png
3810,3296.png,252,44,336,155,face_with_mask,2523296.png
1175,6000.jpg,343,317,399,406,face_no_mask,3436000.jpg
4451,2528.png,596,144,687,271,face_other_covering,5962528.png
1518,2422.png,210,40,241,74,face_with_mask,2102422.png
7235,3734.png,70,47,143,131,face_with_mask,703734.png
5153,6207.jpg,1055,166,1235,400,face_no_mask,10556207.jpg
4768,2814.png,71,197,156,310,face_with_mask,712814.png
28,3939.png,88,12,160,114,face_with_mask,883939.png
7077,5108.jpg,680,92,706,128,face_with_mask,6805108.jpg
4912,3818.png,253,299,327,381,face_with_mask,2533818.png
2066,5034.jpg,501,124,537,172,face_with_mask,5015034.jpg
3868,4520.png,8,65,248,382,face_with_mask,84520.png
927,6031.jpg,165,42,250,154,face_no_mask,1656031.jpg
5953,3606.png,179,5,447,440,face_other_covering,1793606.png
5915,3123.png,750,284,959,500,face_with_mask,7503123.png
3109,3824.png,0,33,171,369,face_with_mask_incorrect,03824.png
3445,3631.png,100,5,558,548,face_with_mask,1003631.png
1314,2583.png,277,70,576,468,face_other_covering,2772583.png
6346,4964.png,414,289,474,354,face_with_mask,4144964.png
6026,4083.png,247,201,418,428,face_with_mask,2474083.png
4894,5684.jpg,502,108,746,318,face_with_mask,5025684.jpg
3047,4253.png,134,15,422,359,face_no_mask,1344253.png
6432,3958.png,109,101,443,518,face_with_mask,1093958.png
6582,2309.png,239,9,512,318,face_with_mask,2392309.png
985,1986.jpg,210,269,700,918,face_with_mask,2101986.jpg
1781,5547.jpg,175,15,312,214,face_no_mask,1755547.jpg
6207,2285.png,729,21,978,259,face_other_covering,7292285.png
6678,5121.jpg,385,84,485,226,face_with_mask,3855121.jpg
218,2016.jpg,296,346,542,641,face_with_mask,2962016.jpg
5523,4166.png,932,81,1079,285,face_with_mask,9324166.png
3496,4267.png,414,46,487,137,face_with_mask,4144267.png
5617,3191.png,210,149,272,228,face_with_mask,2103191.png
5117,4953.png,587,138,657,244,face_with_mask,5874953.png
6088,2819.png,0,10,192,360,face_other_covering,02819.png
4847,2602.png,209,24,643,567,face_with_mask,2092602.png
1462,2369.png,566,9,791,286,face_with_mask,5662369.png
5049,3463.png,207,262,251,310,face_with_mask,2073463.png
2139,3811.png,60,152,106,210,face_with_mask,603811.png
1635,2978.png,113,181,161,230,face_with_mask,1132978.png
6853,1858.jpg,242,41,422,247,face_with_mask,2421858.jpg
2450,5089.jpg,385,0,492,155,face_with_mask,3855089.jpg
